timestamp,latitude,longitude,speed,rel_north,rel_east,rel_down,heading
2025-03-08 08:29:57,37.6880404,-97.3398139,0.005,0.0,0.0,0.0,0.0
2025-03-08 08:29:59,37.6880404,-97.33981399999999,0.012,0.0,0.0,0.0,0.0
2025-03-08 08:30:01,37.688040199999996,-97.3398138,0.019,0.0,0.0,0.0,0.0
2025-03-08 08:30:03,37.688040199999996,-97.33981349999999,0.018,0.0,0.0,0.0,0.0
2025-03-08 08:30:05,37.688040199999996,-97.33981329999999,0.007,0.0,0.0,0.0,0.0
2025-03-08 08:30:07,37.688040199999996,-97.33981349999999,0.003,0.0,0.0,0.0,0.0
2025-03-08 08:30:09,37.6880405,-97.3398137,0.019,0.0,0.0,0.0,0.0
2025-03-08 08:30:11,37.6880411,-97.33981399999999,0.011,0.0,0.0,0.0,0.0
2025-03-08 08:30:13,37.688041399999996,-97.3398143,0.009,0.0,0.0,0.0,0.0
2025-03-08 08:30:15,37.6880412,-97.33981449999999,0.013,0.0,0.0,0.0,0.0
2025-03-08 08:30:17,37.688041299999995,-97.3398146,0.01,0.0,0.0,0.0,0.0
2025-03-08 08:30:19,37.688041299999995,-97.3398146,0.002,0.0,0.0,0.0,0.0
2025-03-08 08:30:21,37.6880411,-97.3398148,0.016,0.0,0.0,0.0,0.0
2025-03-08 08:30:23,37.6880409,-97.339815,0.015,0.0,0.0,0.0,0.0
2025-03-08 08:30:25,37.6880406,-97.3398151,0.023,0.0,0.0,0.0,0.0
2025-03-08 08:30:27,37.6880409,-97.33981519999999,0.021,0.0,0.0,0.0,0.0
2025-03-08 08:30:29,37.6880406,-97.33981539999999,0.006,0.0,0.0,0.0,0.0
2025-03-08 08:30:31,37.6880404,-97.3398158,0.014,0.0,0.0,0.0,0.0
2025-03-08 08:30:33,37.6880399,-97.3398162,0.012,0.0,0.0,0.0,0.0
2025-03-08 08:30:35,37.688039499999995,-97.33981639999999,0.013,0.0,0.0,0.0,0.0
2025-03-08 08:30:37,37.6880394,-97.3398167,0.011,0.0,0.0,0.0,0.0
2025-03-08 08:30:39,37.6880393,-97.33981709999999,0.008,0.0,0.0,0.0,0.0
2025-03-08 08:30:41,37.6880394,-97.33981759999999,0.011,0.0,0.0,0.0,0.0
2025-03-08 08:30:43,37.688039499999995,-97.3398179,0.012,0.0,0.0,0.0,0.0
2025-03-08 08:30:45,37.688039599999996,-97.3398181,0.002,0.0,0.0,0.0,0.0
2025-03-08 08:30:47,37.6880394,-97.33981829999999,0.003,0.0,0.0,0.0,0.0
2025-03-08 08:30:49,37.6880393,-97.3398181,0.008,0.0,0.0,0.0,0.0
2025-03-08 08:30:51,37.6880393,-97.33981779999999,0.011,0.0,0.0,0.0,0.0
2025-03-08 08:30:53,37.6880393,-97.3398174,0.014,0.0,0.0,0.0,0.0
2025-03-08 08:30:55,37.6880393,-97.339817,0.006,0.0,0.0,0.0,0.0
2025-03-08 08:30:57,37.6880388,-97.3398169,0.016,0.0,0.0,0.0,0.0
2025-03-08 08:30:59,37.6880385,-97.33981659999999,0.001,0.0,0.0,0.0,0.0
2025-03-08 08:31:01,37.688038399999996,-97.33981639999999,0.003,0.0,0.0,0.0,0.0
2025-03-08 08:31:03,37.688038299999995,-97.33981639999999,0.002,0.0,0.0,0.0,0.0
2025-03-08 08:31:05,37.688038,-97.3398163,0.009,0.0,0.0,0.0,0.0
2025-03-08 08:31:07,37.6880379,-97.3398163,0.005,0.0,0.0,0.0,0.0
2025-03-08 08:31:09,37.688037699999995,-97.33981659999999,0.008,0.0,0.0,0.0,0.0
2025-03-08 08:31:11,37.6880376,-97.3398172,0.011,0.0,0.0,0.0,0.0
2025-03-08 08:31:13,37.6880373,-97.33981729999999,0.013,0.0,0.0,0.0,0.0
2025-03-08 08:31:15,37.688037,-97.33981729999999,0.015,0.0,0.0,0.0,0.0
2025-03-08 08:31:17,37.688036499999995,-97.3398174,0.012,0.0,0.0,0.0,0.0
2025-03-08 08:31:19,37.688036499999995,-97.33981779999999,0.014,0.0,0.0,0.0,0.0
2025-03-08 08:31:21,37.6880364,-97.33981829999999,0.013,0.0,0.0,0.0,0.0
2025-03-08 08:31:23,37.688035899999996,-97.3398186,0.015,0.0,0.0,0.0,0.0
2025-03-08 08:31:25,37.6880355,-97.33981879999999,0.012,0.0,0.0,0.0,0.0
2025-03-08 08:31:27,37.688035,-97.3398186,0.014,0.0,0.0,0.0,0.0
2025-03-08 08:31:29,37.6880349,-97.3398186,0.007,0.0,0.0,0.0,0.0
2025-03-08 08:31:31,37.6880348,-97.3398187,0.013,0.0,0.0,0.0,0.0
2025-03-08 08:31:33,37.6880345,-97.33981879999999,0.013,0.0,0.0,0.0,0.0
2025-03-08 08:31:35,37.688034,-97.3398192,0.008,0.0,0.0,0.0,0.0
2025-03-08 08:31:37,37.6880333,-97.33981949999999,0.001,0.0,0.0,0.0,0.0
2025-03-08 08:31:39,37.6880327,-97.3398199,0.008,0.0,0.0,0.0,0.0
2025-03-08 08:31:41,37.688032299999996,-97.3398203,0.001,0.0,0.0,0.0,0.0
2025-03-08 08:31:43,37.688032,-97.33982069999999,0.007,0.0,0.0,0.0,0.0
2025-03-08 08:31:45,37.688031599999995,-97.3398211,0.017,0.0,0.0,0.0,0.0
2025-03-08 08:31:47,37.688030999999995,-97.3398215,0.026,0.0,0.0,0.0,0.0
2025-03-08 08:31:49,37.6880301,-97.33982189999999,0.014,0.0,0.0,0.0,0.0
2025-03-08 08:31:51,37.6880294,-97.3398223,0.011,0.0,0.0,0.0,0.0
2025-03-08 08:31:53,37.6880289,-97.3398228,0.008,0.0,0.0,0.0,0.0
2025-03-08 08:31:55,37.6880284,-97.3398234,0.021,0.0,0.0,0.0,0.0
2025-03-08 08:31:57,37.6880283,-97.339824,0.008,0.0,0.0,0.0,0.0
2025-03-08 08:31:59,37.6880279,-97.3398242,0.015,0.0,0.0,0.0,0.0
2025-03-08 08:32:01,37.6880272,-97.339824,0.017,0.0,0.0,0.0,0.0
2025-03-08 08:32:03,37.6880264,-97.339824,0.025,0.0,0.0,0.0,0.0
2025-03-08 08:32:05,37.6880258,-97.339824,0.018,0.0,0.0,0.0,0.0
2025-03-08 08:32:07,37.688025599999996,-97.33982429999999,0.009,0.0,0.0,0.0,0.0
2025-03-08 08:32:09,37.6880251,-97.3398247,0.004,0.0,0.0,0.0,0.0
2025-03-08 08:32:11,37.6880245,-97.3398253,0.011,0.0,0.0,0.0,0.0
2025-03-08 08:32:13,37.6880242,-97.3398259,0.009,0.0,0.0,0.0,0.0
2025-03-08 08:32:15,37.6880241,-97.3398263,0.016,0.0,0.0,0.0,0.0
2025-03-08 08:32:17,37.6880241,-97.33982669999999,0.013,0.0,0.0,0.0,0.0
2025-03-08 08:32:19,37.6880241,-97.33982689999999,0.003,0.0,0.0,0.0,0.0
2025-03-08 08:32:21,37.688024,-97.33982759999999,0.013,0.0,0.0,0.0,0.0
2025-03-08 08:32:23,37.6880235,-97.33982809999999,0.006,0.0,0.0,0.0,0.0
2025-03-08 08:32:25,37.6880227,-97.3398284,0.014,0.0,0.0,0.0,0.0
2025-03-08 08:32:27,37.688022,-97.33982879999999,0.012,0.0,0.0,0.0,0.0
2025-03-08 08:32:29,37.6880214,-97.3398292,0.015,0.0,0.0,0.0,0.0
2025-03-08 08:32:31,37.6880205,-97.3398294,0.006,0.0,0.0,0.0,0.0
2025-03-08 08:32:33,37.6880197,-97.3398294,0.012,0.0,0.0,0.0,0.0
2025-03-08 08:32:35,37.688019,-97.3398294,0.006,0.0,0.0,0.0,0.0
2025-03-08 08:32:37,37.6880184,-97.3398294,0.005,0.0,0.0,0.0,0.0
2025-03-08 08:32:39,37.688017599999995,-97.33982929999999,0.008,0.0,0.0,0.0,0.0
2025-03-08 08:32:41,37.6880167,-97.3398294,0.009,0.0,0.0,0.0,0.0
2025-03-08 08:32:43,37.6880163,-97.3398292,0.009,0.0,0.0,0.0,0.0
2025-03-08 08:32:45,37.6880161,-97.3398292,0.018,0.0,0.0,0.0,0.0
2025-03-08 08:32:47,37.688015899999996,-97.339829,0.013,0.0,0.0,0.0,0.0
2025-03-08 08:32:49,37.688015299999996,-97.33982879999999,0.003,0.0,0.0,0.0,0.0
2025-03-08 08:32:51,37.6880147,-97.3398285,0.015,0.0,0.0,0.0,0.0
2025-03-08 08:32:53,37.6880141,-97.3398285,0.02,0.0,0.0,0.0,0.0
2025-03-08 08:32:55,37.6880137,-97.3398282,0.006,0.0,0.0,0.0,0.0
2025-03-08 08:32:57,37.6880137,-97.33982789999999,0.011,0.0,0.0,0.0,0.0
2025-03-08 08:32:59,37.6880135,-97.33982759999999,0.006,0.0,0.0,0.0,0.0
2025-03-08 08:33:01,37.688013399999996,-97.3398272,0.011,0.0,0.0,0.0,0.0
2025-03-08 08:33:03,37.6880132,-97.3398266,0.014,0.0,0.0,0.0,0.0
2025-03-08 08:33:05,37.6880129,-97.339826,0.011,0.0,0.0,0.0,0.0
2025-03-08 08:33:08,37.6880126,-97.3398256,0.009,0.0,0.0,0.0,0.0
2025-03-08 08:33:10,37.6880124,-97.3398254,0.017,0.0,0.0,0.0,0.0
2025-03-08 08:33:12,37.688012199999996,-97.33982519999999,0.02,0.0,0.0,0.0,0.0
2025-03-08 08:33:14,37.6880121,-97.3398251,0.008,0.0,0.0,0.0,0.0
2025-03-08 08:33:16,37.688012199999996,-97.3398248,0.008,0.0,0.0,0.0,0.0
2025-03-08 08:33:18,37.6880126,-97.3398244,0.004,0.0,0.0,0.0,0.0
2025-03-08 08:33:20,37.688012799999996,-97.339824,0.007,0.0,0.0,0.0,0.0
2025-03-08 08:33:22,37.6880129,-97.3398235,0.01,0.0,0.0,0.0,0.0
2025-03-08 08:33:24,37.688012799999996,-97.3398229,0.013,0.0,0.0,0.0,0.0
2025-03-08 08:33:26,37.688013,-97.33982239999999,0.008,0.0,0.0,0.0,0.0
2025-03-08 08:33:28,37.688013399999996,-97.33982189999999,0.009,0.0,0.0,0.0,0.0
2025-03-08 08:33:30,37.6880141,-97.3398213,0.007,0.0,0.0,0.0,0.0
2025-03-08 08:33:32,37.6880149,-97.339821,0.019,0.0,0.0,0.0,0.0
2025-03-08 08:33:34,37.688015799999995,-97.339821,0.009,0.0,0.0,0.0,0.0
2025-03-08 08:33:36,37.6880163,-97.33982069999999,0.011,0.0,0.0,0.0,0.0
2025-03-08 08:33:38,37.6880167,-97.33982019999999,0.012,0.0,0.0,0.0,0.0
2025-03-08 08:33:40,37.6880175,-97.3398198,0.006,0.0,0.0,0.0,0.0
2025-03-08 08:33:42,37.688018299999996,-97.33981949999999,0.003,0.0,0.0,0.0,0.0
2025-03-08 08:33:44,37.6880193,-97.3398192,0.007,0.0,0.0,0.0,0.0
2025-03-08 08:33:46,37.68802,-97.3398189,0.006,0.0,0.0,0.0,0.0
2025-03-08 08:33:48,37.6880206,-97.3398187,0.007,0.0,0.0,0.0,0.0
2025-03-08 08:33:50,37.6880209,-97.33981829999999,0.005,0.0,0.0,0.0,0.0
2025-03-08 08:33:52,37.688021299999996,-97.3398179,0.002,0.0,0.0,0.0,0.0
2025-03-08 08:33:55,37.6880218,-97.33981709999999,0.009,0.0,0.0,0.0,0.0
2025-03-08 08:33:57,37.688022,-97.3398168,0.008,0.0,0.0,0.0,0.0
2025-03-08 08:33:59,37.6880221,-97.3398165,0.012,0.0,0.0,0.0,0.0
2025-03-08 08:34:01,37.6880223,-97.3398163,0.016,0.0,0.0,0.0,0.0
2025-03-08 08:34:03,37.6880226,-97.3398157,0.003,0.0,0.0,0.0,0.0
2025-03-08 08:34:05,37.6880228,-97.3398153,0.011,0.0,0.0,0.0,0.0
2025-03-08 08:34:08,37.6880229,-97.33981469999999,0.002,0.0,0.0,0.0,0.0
2025-03-08 08:34:10,37.688023,-97.3398144,0.003,0.0,0.0,0.0,0.0
2025-03-08 08:34:12,37.688023199999996,-97.33981419999999,0.01,0.0,0.0,0.0,0.0
2025-03-08 08:34:14,37.688023,-97.3398141,0.012,0.0,0.0,0.0,0.0
2025-03-08 08:34:16,37.688023099999995,-97.33981419999999,0.01,0.0,0.0,0.0,0.0
2025-03-08 08:34:18,37.6880233,-97.3398141,0.005,0.0,0.0,0.0,0.0
2025-03-08 08:34:20,37.6880234,-97.3398143,0.004,0.0,0.0,0.0,0.0
2025-03-08 08:34:22,37.6880235,-97.33981419999999,0.007,0.0,0.0,0.0,0.0
2025-03-08 08:34:24,37.6880235,-97.3398143,0.011,0.0,0.0,0.0,0.0
2025-03-08 08:34:26,37.6880236,-97.3398141,0.01,0.0,0.0,0.0,0.0
2025-03-08 08:34:28,37.688023699999995,-97.3398136,0.006,0.0,0.0,0.0,0.0
2025-03-08 08:34:30,37.688023799999996,-97.33981299999999,0.019,0.0,0.0,0.0,0.0
2025-03-08 08:34:32,37.688023799999996,-97.3398126,0.008,0.0,0.0,0.0,0.0
2025-03-08 08:34:34,37.688023799999996,-97.3398122,0.01,0.0,0.0,0.0,0.0
2025-03-08 08:34:37,37.688023699999995,-97.3398119,0.007,0.0,0.0,0.0,0.0
2025-03-08 08:34:40,37.688023799999996,-97.33981159999999,0.003,0.0,0.0,0.0,0.0
2025-03-08 08:34:42,37.688023699999995,-97.3398115,0.01,0.0,0.0,0.0,0.0
2025-03-08 08:34:44,37.688023699999995,-97.33981159999999,0.015,0.0,0.0,0.0,0.0
2025-03-08 08:34:46,37.688023699999995,-97.339812,0.011,0.0,0.0,0.0,0.0
2025-03-08 08:34:48,37.688023799999996,-97.3398124,0.011,0.0,0.0,0.0,0.0
2025-03-08 08:34:50,37.688023799999996,-97.3398127,0.005,0.0,0.0,0.0,0.0
2025-03-08 08:34:53,37.6880245,-97.33981299999999,0.003,0.0,0.0,0.0,0.0
2025-03-08 08:34:55,37.688024999999996,-97.33981299999999,0.008,0.0,0.0,0.0,0.0
2025-03-08 08:34:57,37.6880257,-97.3398127,0.014,0.0,0.0,0.0,0.0
2025-03-08 08:34:59,37.6880264,-97.3398124,0.008,0.0,0.0,0.0,0.0
2025-03-08 08:35:02,37.6880272,-97.33981179999999,0.008,0.0,0.0,0.0,0.0
2025-03-08 08:35:04,37.688027399999996,-97.33981159999999,0.015,0.0,0.0,0.0,0.0
2025-03-08 08:35:06,37.6880275,-97.3398113,0.008,0.0,0.0,0.0,0.0
2025-03-08 08:35:08,37.6880277,-97.339811,0.011,0.0,0.0,0.0,0.0
2025-03-08 08:35:10,37.6880279,-97.339811,0.014,0.0,0.0,0.0,0.0
2025-03-08 08:35:12,37.688027999999996,-97.339811,0.014,0.0,0.0,0.0,0.0
2025-03-08 08:35:14,37.6880279,-97.3398112,0.012,0.0,0.0,0.0,0.0
2025-03-08 08:35:17,37.688027999999996,-97.3398112,0.007,0.0,0.0,0.0,0.0
2025-03-08 08:35:19,37.6880281,-97.3398115,0.005,0.0,0.0,0.0,0.0
2025-03-08 08:35:21,37.6880282,-97.33981179999999,0.004,0.0,0.0,0.0,0.0
2025-03-08 08:35:23,37.6880284,-97.33981209999999,0.007,0.0,0.0,0.0,0.0
2025-03-08 08:35:25,37.6880285,-97.3398124,0.012,0.0,0.0,0.0,0.0
2025-03-08 08:35:27,37.6880287,-97.3398125,0.012,0.0,0.0,0.0,0.0
2025-03-08 08:35:29,37.6880291,-97.3398125,0.008,0.0,0.0,0.0,0.0
2025-03-08 08:35:31,37.6880296,-97.33981229999999,0.009,0.0,0.0,0.0,0.0
2025-03-08 08:35:33,37.6880302,-97.339812,0.008,0.0,0.0,0.0,0.0
2025-03-08 08:35:35,37.6880306,-97.3398115,0.012,0.0,0.0,0.0,0.0
2025-03-08 08:35:37,37.6880307,-97.3398113,0.005,0.0,0.0,0.0,0.0
2025-03-08 08:35:39,37.6880308,-97.3398107,0.012,0.0,0.0,0.0,0.0
2025-03-08 08:35:41,37.6880308,-97.3398103,0.026,0.0,0.0,0.0,0.0
2025-03-08 08:35:43,37.6880307,-97.33980989999999,0.012,0.0,0.0,0.0,0.0
